contract_id,vendor_id,item_name,category,contract_price,payment_terms,effective_date
CON004578,V0236,Instrumentation Flow Meter Premium,Instrumentation,1392.65,Net60,2024-09-30
CON004579,V0304,Safety Welding Rod Kit,Safety,301.16,Net999,2024-08-27
CON004580,V0301,Mechanical Electric Motor Standard,Mechanical,1991.69,Net30,2024-07-09
CON004581,V0341,Structural Transformer Oil Kit,Structural,3057.99,Net15,2021-08-20
CON004582,V0279,Safety Conveyor Belt Standard,Safety,126.57,Net15,2024-08-26
CON004583,V0334,Instrumentation Transformer Oil Kit,Instrumentation,1910.44,Net15,2024-12-16
CON004584,V0479,Fluid Safety Helmet Kit,Fluid,1508.34,Net30,2024-08-09
CON004585,V0192,Electrical Conveyor Belt,Electrical,1711.8,Net45,2022-10-16
CON004586,V0187,Electrical Lubricant Heavy Duty,Electrical,2593.06,Net15,2024-11-14
CON004587,V0440,Safety Pneumatic Cylinder,Safety,241.28,Net45,2021-07-30
CON004588,V0254,Instrumentation Hydraulic Pump Premium,Instrumentation,3326.77,Net15,2021-07-22
CON004589,V0165,Safety Conveyor Belt Standard,Safety,138.19,Net15,2021-04-17
CON004590,V0330,Mechanical Pressure Gauge Premium,Mechanical,3252.17,Net45,2024-02-25
CON004591,V0172,Mechanical Welding Rod Heavy Duty,Mechanical,860.54,Net30,2023-07-16
CON004592,V0479,Instrumentation Flow Meter Heavy Duty,Instrumentation,3098.7,Net30,2021-11-03
CON004593,V0424,Structural Valves Standard,Structural,3204.33,Net30,2023-12-30
CON004594,V0354,Structural Pressure Gauge Standard,Structural,1804.07,Net60,2024-05-27
CON004595,V0361,Fluid Bearing Premium,Fluid,839.33,Net45,2021-08-17
CON004596,V0177,Mechanical Circuit Breaker Heavy Duty,Mechanical,3771.72,Net60,2023-03-22
CON004597, V0405 ,Safety Transformer Oil Heavy Duty,Safety,537.76,Net45,2024-03-26
CON004598,V0149,Electrical Steel Rod,Electrical,932.93,Net30,2022-09-10
CON004599,V0013,Safety Flow Meter Kit,Safety,357.68,Net15,2024-12-20
CON004600,V0325,Instrumentation Flow Meter Kit,Instrumentation,4105.81,Net15,2021-01-08
CON004601,V0225,Structural Steel Rod Kit,Structural,1461.61,Net60,2022-03-21
CON004602,V0009,Safety Control Panel Heavy Duty,Safety,512.36,Net30,2022-09-30
CON004603,V0465,Electrical Steel Rod Standard,Electrical,1420.86,Net60,2022-07-24
CON004604, V0496 ,Electrical Lubricant Heavy Duty,Electrical,2444.89,Net45,2021-10-30
CON004605,V0194,Electrical PVC Pipe Premium,Electrical,2574.28,Net45,2022-02-03
CON004606,V0082,Electrical Steel Rod,Electrical,836.35,Net30,2023-06-15
CON004607,V0011,Structural Pneumatic Cylinder Premium,Structural,3330.72,Net60,2023-01-13
CON004608,V0494,Structural Steel Rod Kit,Structural,1568.18,Net15,2021-03-31
CON004609,V0184,Fluid Pneumatic Cylinder,Fluid,2019.59,Net60,2022-01-13
CON004610,V0243,Mechanical Fasteners Premium,Mechanical,3283.05,Net30,2022-01-10
CON004611,V0042,Structural Bearing Kit,Structural,1454.13,Net60,2022-03-01
CON004612,V0293,Safety Lubricant Standard,Safety,448.17,Net15,2024-05-17
CON004613,V0438,Structural Flow Meter Premium,Structural,1831.59,Net45,2021-09-17
CON004614,V0175,Safety Conveyor Belt,Safety,295.9,Net60,2022-02-05
CON004615,,Safety Welding Rod Kit,Safety,293.78,Net15,2021-09-19
CON004616,V0494,Safety Lubricant Standard,Safety,459.87,Net15,2024-09-20
CON004617,V0367,Fluid Pneumatic Cylinder,Fluid,1877.28,Net45,2022-12-27
CON004618,V0284,Electrical Transformer Oil Kit,Electrical,1913.5,Net45,2024-03-21
CON004619,V0078,Structural Copper Wire Premium,Structural,1899.29,Net30,2023-08-13
CON004620,V0324,Instrumentation Industrial Paint Heavy Duty,Instrumentation,3754.63,Net60,2023-03-26
CON004621,V0369,Electrical Copper Wire Premium,Electrical,1203.94,Net45,2023-07-15
CON004622,V0468,Fluid Bearing Premium,Fluid,966.86,Net30,2022-06-03
CON004623,V0195,Instrumentation Industrial Paint Heavy Duty,Instrumentation,3567.54,Net30,2023-02-27
CON004624,V0202,Structural Copper Wire Standard,Structural,2446.07,Net45,2024-01-16
CON004625,V0496,Instrumentation Electric Motor Premium,Instrumentation,2683.45,Net45,2024-08-01
CON004626,V0155,Fluid Flow Meter Kit,Fluid,230.82,Net15,2022-05-01
CON004627,V0138,Electrical Conveyor Belt Standard,Electrical,1376.44,Net45,2021-08-16
CON004628,V0029,Instrumentation Circuit Breaker Standard,Instrumentation,2454.98,Net30,2023-02-20
CON004629,V0390,Instrumentation Circuit Breaker Standard,Instrumentation,2517.6,Net30,2024-12-17
CON004630,V0209,Safety Gearbox Premium,Safety,371.63,Net30,2024-03-15
CON004631,V0153,Instrumentation Circuit Breaker Standard,Instrumentation,2268.09,Net15,2024-08-29
CON004632,V0052,Instrumentation Safety Helmet,Instrumentation,1311.47,Net30,2022-05-03
CON004633,V0185,Structural Conveyor Belt Standard,Structural,1623.41,Net45,2021-10-17
CON004634,V0003,Safety Pressure Gauge Kit,Safety,416.29,Net45,2023-08-26
CON004635,V0041,Mechanical Circuit Breaker Heavy Duty,Mechanical,3798.75,Net60,2021-03-18
CON004636,V0232,Instrumentation Copper Wire Heavy Duty,Instrumentation,837.65,Net60,2021-01-28
CON004637,V0409,Electrical Conveyor Belt,Electrical,1834.79,Net60,2023-03-12
CON004638,V0369,Fluid Control Panel Premium,Fluid,2368.49,Net45,2021-12-03
CON004639,V0043,Safety Conveyor Belt,Safety,275.63,Net15,2021-10-09
CON004640,V0005,Structural Conveyor Belt Premium,Structural,394.85,Net15,2022-06-10
CON004641,V0190,Safety Control Panel Kit,Safety,238.53,Net45,2023-08-30
CON004642,V0007,Instrumentation Fasteners,Instrumentation,2308.4,Net45,2021-07-17
CON004643,V0032,Fluid Safety Helmet Kit,Fluid,1658.41,Net15,2022-10-25
CON004644,V0027,Structural Lubricant,Structural,3268.7,Net30,2021-12-11
CON004645,V0380,Fluid Conveyor Belt,Fluid,2108.04,Net45,2024-12-25
CON004646,V0326,Mechanical Pressure Gauge Premium,Mechanical,3449.52,Net60,2022-04-20
CON004647,V0364,Structural Steel Rod Kit,Structural,1570.88,Net999,2021-08-11
CON004648,V0268,Structural Conveyor Belt Standard,Structural,1778.88,Net60,2021-05-10
CON004649,V0294,Instrumentation Fasteners,Instrumentation,1985.67,Net60,2023-09-06
CON004650,V0179,Structural Transformer Oil Kit,Structural,2953.92,Net60,2024-12-10
CON004651,V0345,Electrical Conveyor Belt,Electrical,1891.12,Net15,2024-12-21
CON004652,V0035,Instrumentation Flow Meter Heavy Duty,Instrumentation,2988.76,Net60,2021-03-29
CON004653,V0254,Instrumentation Transformer Oil Kit,Instrumentation,2038.68,Net15,2021-03-18
CON004654,V0483,Mechanical Circuit Breaker Heavy Duty,Mechanical,3674.36,Net60,2021-06-28
CON004655,V0422,Instrumentation Copper Wire,Instrumentation,3507.78,Net45,2022-08-07
CON004656,V0256,Structural Pneumatic Cylinder Premium,Structural,3534.92,Net60,2023-05-23
CON004657,V0403,Instrumentation Copper Wire,Instrumentation,3693.99,Net45,2023-06-22
CON004658,V0080,Instrumentation Valves Heavy Duty,Instrumentation,3671.88,Net15,2021-08-26
CON004659,V0097,Electrical Lubricant Heavy Duty,Electrical,2388.41,Net60,2024-11-22
CON004660,V0077,Instrumentation Hydraulic Pump Premium,Instrumentation,3430.19,Net45,2024-04-17
CON004661,V0136,Fluid Safety Helmet Kit,Fluid,1575.86,Net45,2022-01-26
CON004662,V0138,Instrumentation Steel Rod,Instrumentation,3162.84,Net45,2023-06-25
CON004663,V0360,Instrumentation Safety Helmet,Instrumentation,1256.68,Net60,2022-08-25
CON004664,V0038,Electrical PVC Pipe Premium,Electrical,2646.15,Net15,2024-06-22
CON004665,V0299,Mechanical Safety Helmet Standard,Mechanical,2643.61,Net15,2021-05-26
CON004666,V0171,Structural Steel Rod Kit,Structural,1637.16,Net15,2021-12-19
CON004667,V0377,Electrical Transformer Oil Kit,Electrical,1918.96,Net15,2024-02-21
CON004668, V0208 ,Structural Transformer Oil,Structural,626.57,Net60,2023-01-22
CON004669,V0126,Mechanical Welding Rod Heavy Duty,Mechanical,875.73,Net30,2021-07-17
CON004670,V0228,Mechanical Fasteners Premium,Mechanical,3246.56,Net45,2024-07-01
CON004671,V0006,Instrumentation Flow Meter Premium,Instrumentation,1564.53,Net30,2024-12-25
CON004672,V0290,Electrical PVC Pipe Kit,Electrical,1972.56,Net30,2022-09-10
CON004673,V0388,Electrical Gearbox Kit,Electrical,2009.07,Net15,2024-09-30
CON004674,V0337,Mechanical Electric Motor Standard,Mechanical,2033.19,Net30,2022-12-01
CON004675,V0346,Structural Lubricant,Structural,3213.99,Net45,2022-12-24
CON004676,V0113,Electrical Pneumatic Cylinder Kit,Electrical,287.62,Net15,2022-12-28
CON004677,V0402,Electrical Steel Rod Standard,Electrical,1494.32,Net60,2021-10-02
CON004678,,Safety Steel Rod Standard,Safety,194.65,Net45,2024-03-13
CON004679,V0114,Safety Pressure Gauge Premium,Safety,184.7,Net60,2023-01-01
CON004680,V0140,Instrumentation Fasteners,Instrumentation,2209.8,Net15,2024-05-19
CON004681,V0382,Fluid Conveyor Belt,Fluid,2089.39,Net15,2021-01-29
CON004682,V0472,Safety Transformer Oil Standard,Safety,132.99,Net15,2024-06-02
CON004683,V0216,Structural Gearbox Heavy Duty,Structural,2509.3,Net15,2023-03-16
CON004684,V0009,Fluid Bearing Premium,Fluid,861.1,Net30,2021-02-12
CON004685,V0461,Structural Flow Meter Premium,Structural,1782.79,Net45,2021-01-18
CON004686,V0405,Mechanical Circuit Breaker Heavy Duty,Mechanical,3990.75,Net45,2021-08-03
CON004687,V0195,Electrical Steel Rod Standard,Electrical,1572.34,Net30,2024-11-08
CON004688,V0385,Structural Safety Helmet Heavy Duty,Structural,934.23,Net45,2022-04-11
CON004689,V0333,Safety Transformer Oil Standard,Safety,134.85,Net60,2022-08-29
CON004690,V0309,Electrical PVC Pipe Kit,Electrical,2106.17,Net15,2023-08-03
CON004691,V0385,Fluid Pneumatic Cylinder,Fluid,2096.62,Net45,2021-11-20
CON004692,V0493,Fluid Lubricant Standard,Fluid,281.06,Net15,2021-04-30
CON004693,V0256,Fluid Steel Rod Standard,Fluid,2064.33,Net60,2021-04-10
CON004694,V0071,Fluid Bearing Premium,Fluid,877.39,Net15,2022-01-12
CON004695,V0244,Mechanical Welding Rod Heavy Duty,Mechanical,817.95,Net60,2024-03-19
CON004696,V0079,Instrumentation Industrial Paint Heavy Duty,Instrumentation,3571.96,Net15,2023-09-21
CON004697,V0147,Structural Steel Rod Kit,Structural,1439.04,Net60,2021-09-22
CON004698,V0086,Mechanical Conveyor Belt,Mechanical,3552.37,Net15,2021-03-01
CON004699,V0490,Instrumentation Bearing Premium,Instrumentation,2760.02,Net30,2024-08-30
CON004700, V0482 ,Instrumentation Electric Motor Premium,Instrumentation,2812.49,Net30,2023-06-25
CON004701,V0096,Structural Copper Wire Premium,Structural,1884.55,Net45,2023-01-05
CON004702,V0349,Electrical Gearbox Kit,Electrical,1833.42,Net30,2023-12-20
CON004703,V0406,Mechanical Flow Meter,Mechanical,4171.81,Net60,2022-03-03
CON004704,V0198,Instrumentation Fasteners,Instrumentation,2293.99,Net60,2021-12-07
CON004705,V0289,Fluid Safety Helmet Kit,Fluid,1679.29,Net30,2024-05-23
CON004706,V0164,Safety Flow Meter Kit,Safety,359.38,Net45,2024-02-27
CON004707,V0385,Structural Conveyor Belt Premium,Structural,401.49,Net45,2024-03-12
CON004708,V0077,Instrumentation Bearing,Instrumentation,2685.45,Net45,2024-07-22
CON004709,V0047,Structural Transformer Oil Kit,Structural,2929.63,Net45,2024-11-17
CON004710,V0381,Safety Steel Rod Standard,Safety,170.25,Net15,2024-08-19
CON004711,V0356,Fluid Conveyor Belt,Fluid,2181.01,Net60,2021-05-08
CON004712,V0409,Instrumentation Flow Meter Heavy Duty,Instrumentation,2750.9,Net60,2023-11-12
CON004713,V0335,Safety Pneumatic Cylinder Kit,Safety,212.55,Net15,2021-07-01
CON004714,V0465,Electrical Transformer Oil Kit,Electrical,2160.76,Net60,2024-12-09
CON004715,V0400,Electrical Transformer Oil Kit,Electrical,1949.87,Net45,2024-09-08
CON004716,V0208,Instrumentation Circuit Breaker Standard,Instrumentation,2319.87,Net60,2022-08-10
CON004717,V0432,Fluid Safety Helmet Standard,Fluid,621.63,Net45,2022-03-02
CON004718,V0188,Mechanical Flow Meter,Mechanical,4464.84,Net60,2024-07-10
CON004719,V0463,Structural Conveyor Belt Standard,Structural,1698.84,Net60,2024-03-26
CON004720,V0467,Structural Safety Helmet Heavy Duty,Structural,1054.03,Net30,2023-06-16
CON004721,V0295,Electrical Conveyor Belt Standard,Electrical,1374.78,Net30,2024-07-03
CON004722,V0205,Electrical Conveyor Belt Standard,Electrical,1433.64,Net30,2023-05-19
CON004723,V0330,Structural Flow Meter Premium,Structural,1741.28,Net45,2021-09-01
CON004724,V0425,Fluid Conveyor Belt Kit,Fluid,1451.69,Net15,2021-11-07
CON004725,V0112,Instrumentation Hydraulic Pump Premium,Instrumentation,3255.27,Net30,2022-01-20
CON004726,V0271,Electrical Gearbox Kit,Electrical,1861.69,Net60,2022-12-24
CON004727,V0483,Electrical Steel Rod Standard,Electrical,1376.64,Net60,2024-11-04
CON004728,V0254,Mechanical Pressure Gauge Standard,Mechanical,2780.88,Net15,2023-10-24
CON004729, V0334 ,Fluid Lubricant Standard,Fluid,271.8,Net15,2022-11-16
CON004730,V0055,Fluid Safety Helmet Kit,Fluid,1579.36,Net15,2024-04-26
CON004731,V0281,Instrumentation Flow Meter Premium,Instrumentation,1565.41,Net15,2024-09-12
CON004732, V0216 ,Electrical PVC Pipe Premium,Electrical,2803.73,Net15,2023-11-10
CON004733,V0494,Safety Conveyor Belt Standard,Safety,131.7,Net15,2024-02-03
CON004734,V0420,Instrumentation Transformer Oil Kit,Instrumentation,2218.71,Net45,2022-05-23
CON004735,V0300,Safety Control Panel Heavy Duty,Safety,459.58,Net30,2024-10-31
CON004736,V0080,Electrical Steel Rod Standard,Electrical,1562.85,Net15,2024-07-13
CON004737,V0496,Instrumentation Copper Wire,Instrumentation,4060.84,Net45,2022-11-29
CON004738,V0384,Electrical Conveyor Belt Heavy Duty,Electrical,1018.39,Net30,2024-07-06
CON004739,V0345,Fluid Safety Helmet Premium,Fluid,143.58,Net15,2021-01-24
CON004740,,Instrumentation Flow Meter Kit,Instrumentation,3944.09,Net45,2021-04-03
CON004741,V0143,Electrical Gearbox Premium,Electrical,1115.73,Net30,2022-04-12
CON004742,V0028,Safety Lubricant Kit,Safety,527.01,Net15,2022-12-22
CON004743,V0412,Structural Copper Wire Premium,Structural,1855.74,Net45,2023-03-02
CON004744,V0462,Structural Hydraulic Pump Premium,Structural,476.53,Net60,2022-10-08
CON004745,V0386,Mechanical Circuit Breaker Premium,Mechanical,2875.51,Net999,2023-04-21
CON004746,V0293,Mechanical PVC Pipe Premium,Mechanical,1390.04,Net15,2022-05-19
CON004747,V0320,Safety Transformer Oil Standard,Safety,139.64,Net45,2022-10-08
CON004748,V0321,Safety Pressure Gauge Premium,Safety,197.3,Net15,2022-04-01
CON004749,V0363,Safety Conveyor Belt Standard,Safety,142.19,Net45,2023-12-07
CON004750,V0369,Mechanical Fasteners Premium,Mechanical,3668.7,Net45,2022-06-04
CON004751,V0372,Electrical Safety Helmet Kit,Electrical,1430.77,Net30,2024-03-04
CON004752,V0437,Safety Control Panel,Safety,267.4,Net15,2022-10-26
CON004753, V0466 ,Electrical Circuit Breaker,Electrical,1844.32,Net30,2023-02-21
CON004754,V0306,Instrumentation Steel Rod,Instrumentation,3411.87,Net999,2021-10-12
CON004755,V0461,Electrical Steel Rod Kit,Electrical,672.48,Net45,2022-10-03
CON004756,V0451,Safety Pressure Gauge Kit,Safety,435.32,Net999,2021-01-12
CON004757,V0373,Fluid Bearing Premium,Fluid,921.57,Net30,2023-12-25
CON004758,V0001,Safety Transformer Oil Standard,Safety,147.16,Net15,2025-13-45
CON004759,V0175,Safety Lubricant Kit,Safety,457.08,Net60,2022-12-02
CON004760, V0037 ,Electrical Transformer Oil Standard,Electrical,420.7,Net30,2023-12-28
CON004761,V0418,Fluid Pneumatic Cylinder,Fluid,2065.91,Net45,2024-06-07
CON004762,V0373,Mechanical Flow Meter,Mechanical,3952.51,Net30,2024-01-17
CON004763,V0203,Electrical Safety Helmet Kit,Electrical,1585.17,Net30,2023-01-02
CON004764,V0188,Safety Transformer Oil Standard,Safety,143.04,Net60,2022-11-11
CON004765,V0208,Safety Lubricant Kit,Safety,457.6,Net60,2024-07-04
CON004766,V0083,Structural Pressure Gauge Standard,Structural,1828.88,Net30,2024-12-09
CON004767,V0161,Instrumentation Pneumatic Cylinder Premium,Instrumentation,593.31,Net60,2024-08-01
CON004768,V0006,Safety Lubricant Kit,Safety,479.27,Net30,2021-10-10
CON004769,V0143,Structural Conveyor Belt Standard,Structural,1717.45,Net30,2024-12-22
CON004770,V0389,Mechanical Electric Motor Premium,Mechanical,902.59,Net45,2021-09-21
CON004771,V0330,Safety Pneumatic Cylinder Kit,Safety,207.71,Net45,2022-01-09
CON004772,V0500,Safety Lubricant Kit,Safety,523.36,Net15,2023-10-29
CON004773,V0401,Electrical Gearbox Premium,Electrical,1100.82,Net30,2024-12-16
CON004774,V0049,Safety Gearbox Premium,Safety,350.49,Net30,2022-01-21
CON004775,V0239,Safety Lubricant Standard,Safety,506.8,Net45,2024-11-02
CON004776,V0065,Instrumentation Flow Meter Kit,Instrumentation,3553.05,Net30,2023-03-30
CON004777,V0381,Electrical Lubricant Heavy Duty,Electrical,2345.26,Net15,2023-11-04
CON004778,V0318,Mechanical Fasteners Premium,Mechanical,3307.06,Net60,2023-08-24
CON004779,V0331,Instrumentation Safety Helmet,Instrumentation,1326.86,Net30,2024-06-13
CON004780,V0222,Electrical Steel Rod,Electrical,830.55,Net45,2021-08-21
CON004781,V0123,Mechanical Circuit Breaker Heavy Duty,Mechanical,3857.57,Net60,2021-08-19
CON004782,V0365,Fluid Flow Meter Kit,Fluid,254.58,Net30,2021-08-01
CON004783,,Mechanical Fasteners Premium,Mechanical,3700.71,Net60,2023-10-23
CON004784,V0334,Structural Safety Helmet Heavy Duty,Structural,1044.7,Net15,2023-04-21
CON004785,V0331,Mechanical Circuit Breaker Heavy Duty,Mechanical,4246.48,Net30,2022-07-07
CON004786,V0068,Mechanical Flow Meter,Mechanical,4292.13,Net60,2024-10-07
CON004787,V0207,Safety Hydraulic Pump Standard,Safety,110.88,Net60,2023-08-25
CON004788,V0331,Structural Valves Standard,Structural,3048.36,Net30,2022-03-08
CON004789,V0378,Instrumentation Copper Wire,Instrumentation,3822.27,Net60,2023-10-08
CON004790,V0471,Fluid Lubricant Standard,Fluid,283.8,Net15,2024-05-05
CON004791,V0486,Instrumentation Industrial Paint Heavy Duty,Instrumentation,3610.25,Net45,2022-07-23
CON004792,V0200,Safety Control Panel Heavy Duty,Safety,519.78,Net45,2021-08-29
CON004793,V0279,Safety Conveyor Belt Standard,Safety,142.65,Net15,2024-12-13
CON004794,V0321,Safety Pressure Gauge Kit,Safety,419.57,Net15,2022-05-27
CON004795,V0290,Structural Gearbox Heavy Duty,Structural,2662.16,Net30,2021-03-21
CON004796,V0381,Instrumentation Fasteners,Instrumentation,2100.94,Net15,2022-12-11
CON004797,V0272,Electrical Conveyor Belt Heavy Duty,Electrical,967.07,Net45,2024-07-20
CON004798,V0326,Structural Gearbox Heavy Duty,Structural,2623.5,Net60,2023-10-13
CON004799,V0133,Safety Pneumatic Cylinder,Safety,240.73,Net45,2023-12-19
CON004800,V0300,Electrical Conveyor Belt Standard,Electrical,1357.55,Net30,2023-10-07
CON004801,V0018,Instrumentation Flow Meter Heavy Duty,Instrumentation,2889.83,Net15,2023-11-19
CON004802,V0133,Safety Gearbox Premium,Safety,395.15,Net45,2024-04-28
CON004803,V0327,Safety Pneumatic Cylinder,Safety,225.03,Net30,2022-02-17
CON004804,V0143,Electrical Steel Rod Kit,Electrical,623.22,Net30,2024-07-06
CON004805,V0025,Safety Steel Rod Standard,Safety,185.16,Net30,2023-07-02
CON004806,V0277,Electrical Steel Rod Standard,Electrical,1470.31,Net45,2021-01-31
CON004807,V0324,Electrical Transformer Oil Standard,Electrical,428.08,Net60,2021-04-16
CON004808,V0306,Instrumentation Safety Helmet,Instrumentation,1240.63,Net30,2023-02-14
CON004809,V0290,Safety Lubricant Kit,Safety,504.05,Net30,2023-05-16
CON004810,V0227,Safety Pneumatic Cylinder,Safety,232.87,Net30,2024-11-04
CON004811,V0378,Structural Flow Meter Premium,Structural,1601.52,Net60,2024-08-06
CON004812,V0374,Mechanical Circuit Breaker Heavy Duty,Mechanical,4126.62,Net60,2021-03-23
CON004813,V0435,Safety Gearbox Premium,Safety,361.39,Net45,2024-02-09
CON004814,V0438,Safety Transformer Oil Standard,Safety,137.0,Net45,2023-03-28
CON004815,V0035,Mechanical Circuit Breaker Heavy Duty,Mechanical,4157.32,Net60,2023-08-08
CON004816,V0282,Safety Hydraulic Pump Heavy Duty,Safety,47.2,Net15,2022-12-07
CON004817,V0002,Mechanical Copper Wire Heavy Duty,Mechanical,3741.33,Net45,2022-01-11
CON004818,V0417,Safety Lubricant Standard,Safety,479.62,Net15,2024-02-29
CON004819,V0117,Electrical Steel Rod Standard,Electrical,1554.61,Net45,2024-06-13
CON004820,V0039,Safety Welding Rod Kit,Safety,300.5,Net45,2022-02-02
CON004821,V0474,Mechanical Welding Rod Heavy Duty,Mechanical,904.56,Net45,2021-02-01
CON004822, V0219 ,Mechanical Circuit Breaker Premium,Mechanical,2846.2,Net45,2021-09-24
CON004823,V0217,Instrumentation Fasteners,Instrumentation,2311.88,Net15,2023-09-16
CON004824,V0131,Instrumentation Flow Meter Kit,Instrumentation,3628.27,Net30,2021-04-19
